news_id,source,category,title,content,pub_date,ai_summary,is_summarized,created_at
https://news.google.com/rss/articles/CBMiggFBVV95cUxNWnZPOTRLeFc0cVczemVZZmIxaXRhbnVoaFRCNjROLUpQU0lOSVdocnNNLVA1bDRlVXc2ZFhJZUlwNGlUUVRtY2drQkVkOFlXWWdoWWFKV25sOEZuQ0ZOUUVSeDRUTEFIYUp4S2R5UkdqU3pIbjVKbEJpTE5RbndfQ2Fn0gGWAUFVX3lxTE9TQy1UV2ZOVFVCdC1WM0g4X05xMVROVzlLc0ROX3BYN2dBRUxiQk1LdWFFdWtkSDE1ZklKX2wweVgtcVZBNGF3dENUTndfOVZ1WTBWSy12c2huS3phLVdOVFlLaUxDTUFuVnRmUFhSOVMxUGxZb0hWXzlBZGdVbFZrajFNY0E3dGJURkk2ZjZlbjJzR2xuQQ?oc=5,google_news_it_rss,IT,“디스플레이 설비투자 올해 57%↑… 8.7세대 IT OLED가 성장 주도” - 조선비즈 - Chosunbiz,“디스플레이 설비투자 올해 57%↑… 8.7세대 IT OLED가 성장 주도” - 조선비즈 Chosunbiz,2026-08-12,,0,2026-08-13 10:13:26
https://news.google.com/rss/articles/CBMiQkFVX3lxTFBpZzVvS3RoSUpJNXRrZm9Sa0ZXU21qcWlKbktSQncwOHNQYV9sdU1IeVBoaHRUM1dPZDhmVDBRZU42QQ?oc=5,google_news_it_rss,IT,"경민IT고, 2026 WRO 한국대회 로보미션 고등부 대거 입상… 미래 역량 입증 - 브레이크뉴스","경민IT고, 2026 WRO 한국대회 로보미션 고등부 대거 입상… 미래 역량 입증 브레이크뉴스",2026-08-13,,0,2026-08-13 10:13:26
https://news.google.com/rss/articles/CBMiREFVX3lxTE8ybTZCVE5YLVd1Qzc2TXdtNFFKdFdiZ0JEZmhKYjFRTGpLakR0b1NDUmlqWjhkX3JtdVNmaFltNFlaN0RJ?oc=5,google_news_it_rss,IT,"남구, 청년 IT 자격증 취득 지원 프로그램 운영 - 일등방송","남구, 청년 IT 자격증 취득 지원 프로그램 운영 일등방송",2026-08-13,,0,2026-08-13 10:13:26
https://news.google.com/rss/articles/CBMiSEFVX3lxTE5iMnYyMjBvaGsxTnNKTDctdUNjU210dDRIRjBxQ1Bqdm1wcU1yVkZQM1g2WEQ0Qk9TaWZ4VkZPYnFlSkNLdUE2aA?oc=5,google_news_it_rss,IT,"북한 IT 인력, 미국 정부기관에 원격 근무로 침투…FBI 수사 - chaovietnam.co.kr","북한 IT 인력, 미국 정부기관에 원격 근무로 침투…FBI 수사 chaovietnam.co.kr",2026-08-13,,0,2026-08-13 10:13:26
https://news.google.com/rss/articles/CBMiSkFVX3lxTFBEbFBwYlJHMGNsNW0zZG16RUJhNUdNYWF0c1NKYjFLZ05FVnh5dE5ENTJfb2hhcHZqYUlYaEZYbVhudFBNQUpwVDF3?oc=5,google_news_it_rss,IT,"대구시, 2026년 국민행복 IT 경진대회 지역예선 시상식 개최 - sisakoreanews.kr","대구시, 2026년 국민행복 IT 경진대회 지역예선 시상식 개최 sisakoreanews.kr",2026-08-13,,0,2026-08-13 10:13:26
https://news.google.com/rss/articles/CBMiT0FVX3lxTFBQRmZRSFVoT0ZnRmFnbUdEcDBsTHBlN1VSVDNnbGZ0Wi0tUFliQlRGUlBMeTlFYVhzQmt2QU4xTHBuaG5ReWZUbVgwMlI0SEk?oc=5,google_news_it_rss,IT,"한솔PNS, 제조 IT 설루션 7종 저작권 등록·특허 출원 - v.daum.net","한솔PNS, 제조 IT 설루션 7종 저작권 등록·특허 출원 v.daum.net",2026-08-13,,0,2026-08-13 10:13:26
https://news.google.com/rss/articles/CBMiTEFVX3lxTE9LVnc2cE1EODN0cjRDLUZMTVpDWHoxQU45eXFaNEV6dFBISmlEdmI3Vnp5UC1IVE5iTEw2d2l3cS1jem9OdEdHUlJvLVU?oc=5,google_news_it_rss,IT,"경북TP-KPC, 우즈벡 디지털기술부산하 IT파크 대표단과 IT 스타트업 생태계 교류 간담회 개최 - 전자신문","경북TP-KPC, 우즈벡 디지털기술부산하 IT파크 대표단과 IT 스타트업 생태계 교류 간담회 개최 전자신문",2026-08-13,,0,2026-08-13 10:13:26
https://news.google.com/rss/articles/CBMiTkFVX3lxTE9lbU1OWVJZYUtyTHhCdmhpSjhJcWtIbkdHVVZSaTdYZ2htOFRSRWVaSEhOTl9yMW9aNVdtaEpjRWpfUk1lS2dfRTBGYmdwUQ?oc=5,google_news_it_rss,IT,"경북TP-KPC, 우즈벡 디지털기술부산하 IT파크 대표단과 IT 스타트업 생태계 교류 간담회 개최 - 전자신문","경북TP-KPC, 우즈벡 디지털기술부산하 IT파크 대표단과 IT 스타트업 생태계 교류 간담회 개최 전자신문",2026-08-13,,0,2026-08-13 10:13:26
https://news.google.com/rss/articles/CBMiU0FVX3lxTE1HNThaWktWbTVONm1yTktOS180VEtXOFRnQzY0X3ZQRG5zaktRd3BGVV84alY3dnVsYjBXWVF2RzhQY2RKdjVBZS1YbG9VMmtBUmRj?oc=5,google_news_it_rss,IT,"미래인테크놀러지, 2년 연속 'Good-IT Service Award' 수상 - 네이트","미래인테크놀러지, 2년 연속 'Good-IT Service Award' 수상 네이트",2026-08-13,,0,2026-08-13 10:13:26
https://news.google.com/rss/articles/CBMiU0FVX3lxTE1OZHd3bXF4WW9Say1nSTBmbTYxOVNtS1hER1ZZU2dEVmg2OEZSakNPZ0ZxMjJPbjBmX0ZCMHhMbFVza1NZQ2xiWWJVVFQ3WjlKQ2hV?oc=5,google_news_it_rss,IT,"[전자·IT 레이더] 웹케시·LG CNS·한컴, 각 분야 AI 플랫폼 구축·연동…기업 AX 영토 넓힌다 - 더밸류뉴스","[전자·IT 레이더] 웹케시·LG CNS·한컴, 각 분야 AI 플랫폼 구축·연동…기업 AX 영토 넓힌다 더밸류뉴스",2026-08-13,,0,2026-08-13 10:13:26
https://news.google.com/rss/articles/CBMiU0FVX3lxTE1lN3JxTndtYlNIY2MtYWxzWlM3OUNveDg2MDk4TFpudW1FOHNtQkhJczJHTmdsVjNseW4tSGtad09TWXljd3ZSaVBzc2t5YW9KUmpR?oc=5,google_news_it_rss,IT,"[IT 투데이] 펄어비스, 2025 ESG 경영 보고서 발간 外 - 네이트","[IT 투데이] 펄어비스, 2025 ESG 경영 보고서 발간 外 네이트",2026-08-13,,0,2026-08-13 10:13:26
https://news.google.com/rss/articles/CBMiU0FVX3lxTE4xMkRORENtVjVKckZ6bWI2UUxGalJUaHppN1o0bXRpLWNZNnJBeUdHb00yYncydlowVVBTQkVuc2g5MVA5S3RhWGVkZG4wR1lqOUVN?oc=5,google_news_it_rss,IT,"한솔PNS, 제조IT 솔루션 7종 저작권 등록·특허 출원 완료 - 네이트","한솔PNS, 제조IT 솔루션 7종 저작권 등록·특허 출원 완료 네이트",2026-08-13,,0,2026-08-13 10:13:26
https://news.google.com/rss/articles/CBMiUEFVX3lxTE1ZRmExcXAxTUZ6OVVqZlc0ZzRQYi1HWGNfV1Vyc1FJMGh5cExSczVDajEwd0puenVnRWJRQVVrS3ZSTE04dE9temloLW53QlR5?oc=5,google_news_it_rss,IT,"한솔PNS, 제조IT 솔루션 7종 저작권 등록·특허 출원 완료 - 매일경제","한솔PNS, 제조IT 솔루션 7종 저작권 등록·특허 출원 완료 매일경제",2026-08-13,,0,2026-08-13 10:13:26
https://news.google.com/rss/articles/CBMiUkFVX3lxTE5zaEZUMXJFMm1pbmRBZV9PVlpRZGZyRW8yd0lySjgteXZDVkoyS3pacm5VakZkREo1VG45d2dwMm9Jb3N4dHlRUHY4QXE0UzVJRlE?oc=5,google_news_it_rss,IT,"구미시, `산업재해 없는 구미`실현 앞장 - 경북IT뉴스","구미시, `산업재해 없는 구미`실현 앞장 경북IT뉴스",2026-08-13,,0,2026-08-13 10:13:26
https://news.google.com/rss/articles/CBMiUkFVX3lxTE9oaW5zTGxVRGJlSksyZFJuWlZDSEJORlNyUzNFemJYbWhGOEk1a29Ja2R4Ni02VnhkWnkyU3ktY0tRRmRHQUtBNEhEcG9GWjVCX0E?oc=5,google_news_it_rss,IT,"한솔PNS, 제조 IT 설루션 7종 저작권 등록·특허 출원 - 매일경제 마켓","한솔PNS, 제조 IT 설루션 7종 저작권 등록·특허 출원 매일경제 마켓",2026-08-13,,0,2026-08-13 10:13:26
https://news.google.com/rss/articles/CBMiVEFVX3lxTE1lRk9tYk5DZnMtMnBGNG5YeUY5bkJrRjYzZUVVS2dBd2pjbGxENjl3dDM2R193ZjhzVW13MUJVYmU2TzlPQldRNWdsdVBRd3VFRjFYcQ?oc=5,google_news_it_rss,IT,"IT 업계 노사 변곡점...네이버, 노사 대응 본격화하나 - 이투데이","IT 업계 노사 변곡점...네이버, 노사 대응 본격화하나 이투데이",2026-08-13,,0,2026-08-13 10:13:26
https://news.google.com/rss/articles/CBMiVkFVX3lxTE9USzdLTjJtRngxdHVnU1JmZFlvVWZ4QXhQT2VSbU03dmwwaTRPWW0wWi05WDBHWklYRlNSdXctOFFCVHVNNjFIam1MVmpQOUpyc2EwRDR3?oc=5,google_news_it_rss,IT,中 IT업계 유명한 ‘996’ 근무…美 빅테크는 주 7일 90시간 일했다 - 중앙일보,中 IT업계 유명한 ‘996’ 근무…美 빅테크는 주 7일 90시간 일했다 중앙일보,2026-08-13,,0,2026-08-13 10:13:26
https://news.google.com/rss/articles/CBMiVkFVX3lxTFBpRnVxM3NCSGV6ZVlUZnBXWWVhUHg5bi1VOGhyd3B5NDlVMUk5TGdLSVc2TnhYTXdIZjJBVHk0RWpWYXNGLXJQb3pnSjFyRlNlLXhlMy1n?oc=5,google_news_it_rss,IT,"한솔PNS, 제조IT 설루션 7종 저작권 등록…AI 핵심기술 특허도 출원 - 헤럴드경제","한솔PNS, 제조IT 설루션 7종 저작권 등록…AI 핵심기술 특허도 출원 헤럴드경제",2026-08-13,,0,2026-08-13 10:13:26
https://news.google.com/rss/articles/CBMiW0FVX3lxTE5YdE1mR01qZzh3T2JvM0ZrNnNmRE4xZkw2YnVnTTZQZVFobnhUMnRFUk9URGhERTJXdXQtdjJiUlo4T2E2U2tVUGV2YUFPanJkSWZvWEpqSGJWMjjSAWBBVV95cUxOckVpa0xRSkxrSWs1VTdwdzVONDZwSERjc2Fya0RZZm5PYzdTTENoWF9tYkFER0M0d1dCVVVuS3BRZC1zd2lXVEpiWVZYa1BYLV9jZW80RVhoZ1poZmJueVI?oc=5,google_news_it_rss,IT,"한솔PNS, 제조 IT 설루션 7종 저작권 등록·특허 출원 - 연합뉴스","한솔PNS, 제조 IT 설루션 7종 저작권 등록·특허 출원 연합뉴스",2026-08-13,,0,2026-08-13 10:13:26
https://news.google.com/rss/articles/CBMiWkFVX3lxTE1qOTdTMm16VF9IVGFkUVpncXJlV1loU2Zld0xnUTE2NkVqY2VhZS1ZTFh2UnlBX0dRc01UNm5SNklkUzMzcWZJY2M2WGRNb2YwRHRBd2VTWWU5Zw?oc=5,google_news_it_rss,IT,"한솔PNS, 제조 IT 솔루션 7종 저작권 등록·특허 출원 - 파이낸셜뉴스","한솔PNS, 제조 IT 솔루션 7종 저작권 등록·특허 출원 파이낸셜뉴스",2026-08-13,,0,2026-08-13 10:13:26
https://news.google.com/rss/articles/CBMiXEFVX3lxTE1XY0l0RTZNSmRmUlBaaGpra0RyNDFobGZLS1l5ZzBTV2NObklCSWtLNEh1X0cwM1dsX1Y3V0lma3kxOFliNzN5SHliVUcyN0lQM1l2N2ZPTVI1MmVr0gFiQVVfeXFMUHZxSF83aGtFb1duSWRGSDNXZTU1ZVl4QzY0TTNzU0ZpRUtJNC1VOWhySHE3NWFTQW85Z0Rob0N5NjRLVkRidHBmVldiaUVtejVzYTA2SGtFLXNDbGthSHByTXc?oc=5,google_news_it_rss,IT,"""특허로 AX 원천기술 확보""…한솔PNS, 제조IT 7종 저작권 등록 - 뉴스1","""특허로 AX 원천기술 확보""…한솔PNS, 제조IT 7종 저작권 등록 뉴스1",2026-08-13,,0,2026-08-13 10:13:26
https://news.google.com/rss/articles/CBMiXEFVX3lxTFBXb1RSOWFnN2NJeGF6SEd0Z2hYMzN0eDN0YTcxbjRXWURESDh4NDhhZGhuOVJKM1ptRktxX3NFSEhYUTFsUnBoaHpXSURYekNfejlwZVRlTnFfdktI?oc=5,google_news_it_rss,IT,"대구시, ‘국민행복 IT 경진대회 지역예선’ 시상식 개최 - nuriilbo.com","대구시, ‘국민행복 IT 경진대회 지역예선’ 시상식 개최 nuriilbo.com",2026-08-13,,0,2026-08-13 10:13:26
https://news.google.com/rss/articles/CBMiXkFVX3lxTE9ZbHlWSkktY05SNzcyMVB1M3pObVgwaDVPUFoxaFQ3dkZhQlBVazdTLUZHRVFPZ0FjTlJCODBZWDhvYm8zSnY0WExKUzlxdmF1WGYwbGhad1hIX1RCSUHSAWNBVV95cUxQV0F1bDlldnhJLVNPd2VtMm5iREFSdmlDa29YTzMtUDF0M0lIS1ZESVJsLTU4UjNkMG5KMnNJdmI5V21DbWEtdGRzQnVjU19EQmo0SVByaC01Z0lnbjJjWk1rUnM?oc=5,google_news_it_rss,IT,‘AI 기술 진보’ 고성능 IT 주변기기로 스며들고 있다 - 스포츠경향,‘AI 기술 진보’ 고성능 IT 주변기기로 스며들고 있다 스포츠경향,2026-08-13,,0,2026-08-13 10:13:26
https://news.google.com/rss/articles/CBMiYEFVX3lxTE1zNDN5RWh2Y1lqdE1WLU1vaDB5S0R1OTBycUZEUWxSUWltSnphazZxcFFSVlBzTEZVdDkyQ1U4WGgxQWk1a2VTbC1UbnQ3ckRESUNpd0taajNteXlCMkxnbg?oc=5,google_news_it_rss,IT,"한솔PNS, 자체 개발 제조IT 솔루션 7종 저작권 등록 - 아시아경제","한솔PNS, 자체 개발 제조IT 솔루션 7종 저작권 등록 아시아경제",2026-08-13,,0,2026-08-13 10:13:26
https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1nc1M0VmNOeGRwU3pQZlJmSTJaUEZlTzRhOHlXQ0g1Ri0yeXIyZ1VkRjVEUkN6Y3FJS3pwbjBtRm9GMzZmc3U4dnphVFFKcEJ3c0lvMzhQOXpDWXptNmU2dF9JNTNuVEU?oc=5,google_news_it_rss,IT,"남구, 청년 IT 자격증 취득 지원 프로그램 운영 - 팍스경제TV","남구, 청년 IT 자격증 취득 지원 프로그램 운영 팍스경제TV",2026-08-13,,0,2026-08-13 10:13:26
https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5iX2JOQkt4UjZyUUtRZ05CazUyYWY3RFVSSHJ1Tjl3cWNzWWJqMUZFbko2ZERvOVdDb3lIQXdnVlRBc19ya19Mb21PM2sxcFdDcG82MkZUWDBUS0g4NHdpSFYwMmxEaTg?oc=5,google_news_it_rss,IT,"시지메드텍, 과기정통부 ‘우수기업연구소’ 지정 - 메드월드뉴스","시지메드텍, 과기정통부 ‘우수기업연구소’ 지정 메드월드뉴스",2026-08-13,,0,2026-08-13 10:13:26
https://news.google.com/rss/articles/CBMiZEFVX3lxTE81NkhWOHd4dmxhRE81MnZEMDlHY1RxaDFrMktXSEU0QVhabmJ4SmhlYzhDY3pGOG9WMUY3eklKVE5nTFViYXJ1cVJDNWZVWGFDVVBFYWRLV3BjSzY0Vm14RlZhdk0?oc=5,google_news_it_rss,IT,"아이티센글로벌, 상반기 영업이익 94%↑…웹3·IT서비스 성장 - 데이터뉴스","아이티센글로벌, 상반기 영업이익 94%↑…웹3·IT서비스 성장 데이터뉴스",2026-08-13,,0,2026-08-13 10:13:26
